Day,Time,Classroom,Capacity
Monday,12:30,210,50
Monday,13:00,210,50
Monday,13:30,210,50
Monday,14:00,210,50
Monday,14:30,210,50
Monday,15:00,210,50
Monday,15:30,210,50
Monday,16:00,210,50
Monday,16:30,210,50
Monday,17:00,210,50
Monday,17:30,210,50
Monday,18:00,210,50
Monday,18:30,210,50
Monday,19:00,210,50
Monday,19:30,210,50
Monday,20:00,210,50
Monday,20:30,210,50
Monday,21:00,210,50
Monday,21:30,210,50
Tuesday,07:00,210,50
Tuesday,07:30,210,50
Tuesday,08:00,210,50
Tuesday,08:30,210,50
Tuesday,09:00,210,50
Tuesday,09:30,210,50
Tuesday,10:00,210,50
Tuesday,10:30,210,50
Tuesday,11:00,210,50
Tuesday,11:30,210,50
Tuesday,12:00,210,50
Tuesday,12:30,210,50
Tuesday,13:00,210,50
Tuesday,13:30,210,50
Tuesday,14:00,210,50
Tuesday,14:30,210,50
Tuesday,15:00,210,50
Tuesday,15:30,210,50
Tuesday,16:00,210,50
Tuesday,16:30,210,50
Tuesday,17:00,210,50
Tuesday,17:30,210,50
Tuesday,18:00,210,50
Tuesday,18:30,210,50
Tuesday,19:00,210,50
Tuesday,19:30,210,50
Tuesday,20:00,210,50
Tuesday,20:30,210,50
Tuesday,21:00,210,50
Tuesday,21:30,210,50
Wednesday,07:00,210,50
Wednesday,07:30,210,50
Wednesday,08:00,210,50
Wednesday,08:30,210,50
Wednesday,09:00,210,50
Wednesday,09:30,210,50
Wednesday,10:00,210,50
Wednesday,10:30,210,50
Wednesday,11:00,210,50
Wednesday,11:30,210,50
Wednesday,12:00,210,50
Wednesday,12:30,210,50
Wednesday,13:00,210,50
Wednesday,13:30,210,50
Wednesday,14:00,210,50
Wednesday,14:30,210,50
Wednesday,15:00,210,50
Wednesday,15:30,210,50
Wednesday,16:00,210,50
Wednesday,16:30,210,50
Wednesday,17:00,210,50
Wednesday,17:30,210,50
Wednesday,18:00,210,50
Wednesday,18:30,210,50
Wednesday,19:00,210,50
Wednesday,19:30,210,50
Wednesday,20:00,210,50
Wednesday,20:30,210,50
Wednesday,21:00,210,50
Wednesday,21:30,210,50
Thursday,07:00,210,50
Thursday,07:30,210,50
Thursday,08:00,210,50
Thursday,08:30,210,50
Thursday,09:00,210,50
Thursday,09:30,210,50
Thursday,10:00,210,50
Thursday,10:30,210,50
Thursday,11:00,210,50
Thursday,11:30,210,50
Thursday,12:00,210,50
Thursday,12:30,210,50
Thursday,13:00,210,50
Thursday,13:30,210,50
Thursday,14:00,210,50
Thursday,14:30,210,50
Thursday,15:00,210,50
Thursday,15:30,210,50
Thursday,16:00,210,50
Thursday,16:30,210,50
Thursday,17:00,210,50
Thursday,17:30,210,50
Thursday,18:00,210,50
Thursday,18:30,210,50
Thursday,19:00,210,50
Thursday,19:30,210,50
Thursday,20:00,210,50
Thursday,20:30,210,50
Thursday,21:00,210,50
Thursday,21:30,210,50
Friday,07:00,210,50
Friday,07:30,210,50
Friday,08:00,210,50
Friday,08:30,210,50
Friday,09:00,210,50
Friday,09:30,210,50
Friday,10:00,210,50
Friday,10:30,210,50
Friday,11:00,210,50
Friday,11:30,210,50
Friday,12:00,210,50
Friday,12:30,210,50
Friday,13:00,210,50
Friday,13:30,210,50
Friday,14:00,210,50
Friday,14:30,210,50
Friday,15:00,210,50
Friday,15:30,210,50
Friday,16:00,210,50
Friday,16:30,210,50
Friday,17:00,210,50
Friday,17:30,210,50
Friday,18:00,210,50
Friday,18:30,210,50
Friday,19:00,210,50
Friday,19:30,210,50
Friday,20:00,210,50
Friday,20:30,210,50
Friday,21:00,210,50
Friday,21:30,210,50
Saturday,07:00,210,50
Saturday,07:30,210,50
Saturday,08:00,210,50
Saturday,08:30,210,50
Saturday,09:00,210,50
Saturday,09:30,210,50
Saturday,10:00,210,50
Saturday,10:30,210,50
Saturday,11:00,210,50
Saturday,11:30,210,50
Saturday,12:00,210,50
Saturday,12:30,210,50
Saturday,13:00,210,50
Saturday,13:30,210,50
Saturday,14:00,210,50
Saturday,14:30,210,50
Saturday,15:00,210,50
Saturday,15:30,210,50
Saturday,16:00,210,50
Saturday,16:30,210,50
Saturday,17:00,210,50
Saturday,17:30,210,50
Saturday,18:00,210,50
Saturday,18:30,210,50
Saturday,19:00,210,50
Saturday,19:30,210,50
Saturday,20:00,210,50
Saturday,20:30,210,50
Saturday,21:00,210,50
Saturday,21:30,210,50
Monday,07:00,211,50
Monday,07:30,211,50
Monday,08:00,211,50
Monday,08:30,211,50
Monday,09:00,211,50
Monday,09:30,211,50
Monday,10:00,211,50
Monday,10:30,211,50
Monday,11:00,211,50
Monday,11:30,211,50
Monday,12:00,211,50
Monday,12:30,211,50
Monday,13:00,211,50
Monday,13:30,211,50
Monday,14:00,211,50
Monday,14:30,211,50
Monday,15:00,211,50
Monday,15:30,211,50
Monday,16:00,211,50
Monday,16:30,211,50
Monday,17:00,211,50
Monday,17:30,211,50
Monday,18:00,211,50
Monday,18:30,211,50
Monday,19:00,211,50
Monday,19:30,211,50
Monday,20:00,211,50
Monday,20:30,211,50
Monday,21:00,211,50
Monday,21:30,211,50
Tuesday,07:00,211,50
Tuesday,07:30,211,50
Tuesday,08:00,211,50
Tuesday,08:30,211,50
Tuesday,09:00,211,50
Tuesday,09:30,211,50
Tuesday,10:00,211,50
Tuesday,10:30,211,50
Tuesday,11:00,211,50
Tuesday,11:30,211,50
Tuesday,12:00,211,50
Tuesday,12:30,211,50
Tuesday,13:00,211,50
Tuesday,13:30,211,50
Tuesday,14:00,211,50
Tuesday,14:30,211,50
Tuesday,15:00,211,50
Tuesday,15:30,211,50
Tuesday,16:00,211,50
Tuesday,16:30,211,50
Tuesday,17:00,211,50
Tuesday,17:30,211,50
Tuesday,18:00,211,50
Tuesday,18:30,211,50
Tuesday,19:00,211,50
Tuesday,19:30,211,50
Tuesday,20:00,211,50
Tuesday,20:30,211,50
Tuesday,21:00,211,50
Tuesday,21:30,211,50
Wednesday,07:00,211,50
Wednesday,07:30,211,50
Wednesday,08:00,211,50
Wednesday,08:30,211,50
Wednesday,09:00,211,50
Wednesday,09:30,211,50
Wednesday,10:00,211,50
Wednesday,10:30,211,50
Wednesday,11:00,211,50
Wednesday,11:30,211,50
Wednesday,12:00,211,50
Wednesday,12:30,211,50
Wednesday,13:00,211,50
Wednesday,13:30,211,50
Wednesday,14:00,211,50
Wednesday,14:30,211,50
Wednesday,15:00,211,50
Wednesday,15:30,211,50
Wednesday,16:00,211,50
Wednesday,16:30,211,50
Wednesday,17:00,211,50
Wednesday,17:30,211,50
Wednesday,18:00,211,50
Wednesday,18:30,211,50
Wednesday,19:00,211,50
Wednesday,19:30,211,50
Wednesday,20:00,211,50
Wednesday,20:30,211,50
Wednesday,21:00,211,50
Wednesday,21:30,211,50
Thursday,07:00,211,50
Thursday,07:30,211,50
Thursday,08:00,211,50
Thursday,08:30,211,50
Thursday,09:00,211,50
Thursday,09:30,211,50
Thursday,10:00,211,50
Thursday,10:30,211,50
Thursday,11:00,211,50
Thursday,11:30,211,50
Thursday,12:00,211,50
Thursday,12:30,211,50
Thursday,13:00,211,50
Thursday,13:30,211,50
Thursday,14:00,211,50
Thursday,14:30,211,50
Thursday,15:00,211,50
Thursday,15:30,211,50
Thursday,16:00,211,50
Thursday,16:30,211,50
Thursday,17:00,211,50
Thursday,17:30,211,50
Thursday,18:00,211,50
Thursday,18:30,211,50
Thursday,19:00,211,50
Thursday,19:30,211,50
Thursday,20:00,211,50
Thursday,20:30,211,50
Thursday,21:00,211,50
Thursday,21:30,211,50
Friday,07:00,211,50
Friday,07:30,211,50
Friday,08:00,211,50
Friday,08:30,211,50
Friday,09:00,211,50
Friday,09:30,211,50
Friday,10:00,211,50
Friday,10:30,211,50
Friday,11:00,211,50
Friday,11:30,211,50
Friday,12:00,211,50
Friday,12:30,211,50
Friday,13:00,211,50
Friday,13:30,211,50
Friday,14:00,211,50
Friday,14:30,211,50
Friday,15:00,211,50
Friday,15:30,211,50
Friday,16:00,211,50
Friday,16:30,211,50
Friday,17:00,211,50
Friday,17:30,211,50
Friday,18:00,211,50
Friday,18:30,211,50
Friday,19:00,211,50
Friday,19:30,211,50
Friday,20:00,211,50
Friday,20:30,211,50
Friday,21:00,211,50
Friday,21:30,211,50
Saturday,07:00,211,50
Saturday,07:30,211,50
Saturday,08:00,211,50
Saturday,08:30,211,50
Saturday,09:00,211,50
Saturday,09:30,211,50
Saturday,10:00,211,50
Saturday,10:30,211,50
Saturday,11:00,211,50
Saturday,11:30,211,50
Saturday,12:00,211,50
Saturday,12:30,211,50
Saturday,13:00,211,50
Saturday,13:30,211,50
Saturday,14:00,211,50
Saturday,14:30,211,50
Saturday,15:00,211,50
Saturday,15:30,211,50
Saturday,16:00,211,50
Saturday,16:30,211,50
Saturday,17:00,211,50
Saturday,17:30,211,50
Saturday,18:00,211,50
Saturday,18:30,211,50
Saturday,19:00,211,50
Saturday,19:30,211,50
Saturday,20:00,211,50
Saturday,20:30,211,50
Saturday,21:00,211,50
Saturday,21:30,211,50
Monday,07:00,212,50
Monday,07:30,212,50
Monday,08:00,212,50
Monday,08:30,212,50
Monday,09:00,212,50
Monday,09:30,212,50
Monday,10:00,212,50
Monday,10:30,212,50
Monday,11:00,212,50
Monday,11:30,212,50
Monday,12:00,212,50
Monday,12:30,212,50
Monday,13:00,212,50
Monday,13:30,212,50
Monday,14:00,212,50
Monday,14:30,212,50
Monday,15:00,212,50
Monday,15:30,212,50
Monday,16:00,212,50
Monday,16:30,212,50
Monday,17:00,212,50
Monday,17:30,212,50
Monday,18:00,212,50
Monday,18:30,212,50
Monday,19:00,212,50
Monday,19:30,212,50
Monday,20:00,212,50
Monday,20:30,212,50
Monday,21:00,212,50
Monday,21:30,212,50
Tuesday,07:00,212,50
Tuesday,07:30,212,50
Tuesday,08:00,212,50
Tuesday,08:30,212,50
Tuesday,09:00,212,50
Tuesday,09:30,212,50
Tuesday,10:00,212,50
Tuesday,10:30,212,50
Tuesday,11:00,212,50
Tuesday,11:30,212,50
Tuesday,12:00,212,50
Tuesday,12:30,212,50
Tuesday,13:00,212,50
Tuesday,13:30,212,50
Tuesday,14:00,212,50
Tuesday,14:30,212,50
Tuesday,15:00,212,50
Tuesday,15:30,212,50
Tuesday,16:00,212,50
Tuesday,16:30,212,50
Tuesday,17:00,212,50
Tuesday,17:30,212,50
Tuesday,18:00,212,50
Tuesday,18:30,212,50
Tuesday,19:00,212,50
Tuesday,19:30,212,50
Tuesday,20:00,212,50
Tuesday,20:30,212,50
Tuesday,21:00,212,50
Tuesday,21:30,212,50
Wednesday,07:00,212,50
Wednesday,07:30,212,50
Wednesday,08:00,212,50
Wednesday,08:30,212,50
Wednesday,09:00,212,50
Wednesday,09:30,212,50
Wednesday,10:00,212,50
Wednesday,10:30,212,50
Wednesday,11:00,212,50
Wednesday,11:30,212,50
Wednesday,12:00,212,50
Wednesday,12:30,212,50
Wednesday,13:00,212,50
Wednesday,13:30,212,50
Wednesday,14:00,212,50
Wednesday,14:30,212,50
Wednesday,15:00,212,50
Wednesday,15:30,212,50
Wednesday,16:00,212,50
Wednesday,16:30,212,50
Wednesday,17:00,212,50
Wednesday,17:30,212,50
Wednesday,18:00,212,50
Wednesday,18:30,212,50
Wednesday,19:00,212,50
Wednesday,19:30,212,50
Wednesday,20:00,212,50
Wednesday,20:30,212,50
Wednesday,21:00,212,50
Wednesday,21:30,212,50
Thursday,07:00,212,50
Thursday,07:30,212,50
Thursday,08:00,212,50
Thursday,08:30,212,50
Thursday,09:00,212,50
Thursday,09:30,212,50
Thursday,10:00,212,50
Thursday,10:30,212,50
Thursday,11:00,212,50
Thursday,11:30,212,50
Thursday,12:00,212,50
Thursday,12:30,212,50
Thursday,13:00,212,50
Thursday,13:30,212,50
Thursday,14:00,212,50
Thursday,14:30,212,50
Thursday,15:00,212,50
Thursday,15:30,212,50
Thursday,16:00,212,50
Thursday,16:30,212,50
Thursday,17:00,212,50
Thursday,17:30,212,50
Thursday,18:00,212,50
Thursday,18:30,212,50
Thursday,19:00,212,50
Thursday,19:30,212,50
Thursday,20:00,212,50
Thursday,20:30,212,50
Thursday,21:00,212,50
Thursday,21:30,212,50
Friday,07:00,212,50
Friday,07:30,212,50
Friday,08:00,212,50
Friday,08:30,212,50
Friday,09:00,212,50
Friday,09:30,212,50
Friday,10:00,212,50
Friday,10:30,212,50
Friday,11:00,212,50
Friday,11:30,212,50
Friday,12:00,212,50
Friday,12:30,212,50
Friday,13:00,212,50
Friday,13:30,212,50
Friday,14:00,212,50
Friday,14:30,212,50
Friday,15:00,212,50
Friday,15:30,212,50
Friday,16:00,212,50
Friday,16:30,212,50
Friday,17:00,212,50
Friday,17:30,212,50
Friday,18:00,212,50
Friday,18:30,212,50
Friday,19:00,212,50
Friday,19:30,212,50
Friday,20:00,212,50
Friday,20:30,212,50
Friday,21:00,212,50
Friday,21:30,212,50
Saturday,07:00,212,50
Saturday,07:30,212,50
Saturday,08:00,212,50
Saturday,08:30,212,50
Saturday,09:00,212,50
Saturday,09:30,212,50
Saturday,10:00,212,50
Saturday,10:30,212,50
Saturday,11:00,212,50
Saturday,11:30,212,50
Saturday,12:00,212,50
Saturday,12:30,212,50
Saturday,13:00,212,50
Saturday,13:30,212,50
Saturday,14:00,212,50
Saturday,14:30,212,50
Saturday,15:00,212,50
Saturday,15:30,212,50
Saturday,16:00,212,50
Saturday,16:30,212,50
Saturday,17:00,212,50
Saturday,17:30,212,50
Saturday,18:00,212,50
Saturday,18:30,212,50
Saturday,19:00,212,50
Saturday,19:30,212,50
Saturday,20:00,212,50
Saturday,20:30,212,50
Saturday,21:00,212,50
Saturday,21:30,212,50
Monday,07:00,213,50
Monday,07:30,213,50
Monday,08:00,213,50
Monday,08:30,213,50
Monday,09:00,213,50
Monday,09:30,213,50
Monday,10:00,213,50
Monday,10:30,213,50
Monday,11:00,213,50
Monday,11:30,213,50
Monday,12:00,213,50
Monday,12:30,213,50
Monday,13:00,213,50
Monday,13:30,213,50
Monday,14:00,213,50
Monday,14:30,213,50
Monday,15:00,213,50
Monday,15:30,213,50
Monday,16:00,213,50
Monday,16:30,213,50
Monday,17:00,213,50
Monday,17:30,213,50
Monday,18:00,213,50
Monday,18:30,213,50
Monday,19:00,213,50
Monday,19:30,213,50
Monday,20:00,213,50
Monday,20:30,213,50
Monday,21:00,213,50
Monday,21:30,213,50
Tuesday,07:00,213,50
Tuesday,07:30,213,50
Tuesday,08:00,213,50
Tuesday,08:30,213,50
Tuesday,09:00,213,50
Tuesday,09:30,213,50
Tuesday,10:00,213,50
Tuesday,10:30,213,50
Tuesday,11:00,213,50
Tuesday,11:30,213,50
Tuesday,12:00,213,50
Tuesday,12:30,213,50
Tuesday,13:00,213,50
Tuesday,13:30,213,50
Tuesday,14:00,213,50
Tuesday,14:30,213,50
Tuesday,15:00,213,50
Tuesday,15:30,213,50
Tuesday,16:00,213,50
Tuesday,16:30,213,50
Tuesday,17:00,213,50
Tuesday,17:30,213,50
Tuesday,18:00,213,50
Tuesday,18:30,213,50
Tuesday,19:00,213,50
Tuesday,19:30,213,50
Tuesday,20:00,213,50
Tuesday,20:30,213,50
Tuesday,21:00,213,50
Tuesday,21:30,213,50
Wednesday,07:00,213,50
Wednesday,07:30,213,50
Wednesday,08:00,213,50
Wednesday,08:30,213,50
Wednesday,09:00,213,50
Wednesday,09:30,213,50
Wednesday,10:00,213,50
Wednesday,10:30,213,50
Wednesday,11:00,213,50
Wednesday,11:30,213,50
Wednesday,12:00,213,50
Wednesday,12:30,213,50
Wednesday,13:00,213,50
Wednesday,13:30,213,50
Wednesday,14:00,213,50
Wednesday,14:30,213,50
Wednesday,15:00,213,50
Wednesday,15:30,213,50
Wednesday,16:00,213,50
Wednesday,16:30,213,50
Wednesday,17:00,213,50
Wednesday,17:30,213,50
Wednesday,18:00,213,50
Wednesday,18:30,213,50
Wednesday,19:00,213,50
Wednesday,19:30,213,50
Wednesday,20:00,213,50
Wednesday,20:30,213,50
Wednesday,21:00,213,50
Wednesday,21:30,213,50
Thursday,07:00,213,50
Thursday,07:30,213,50
Thursday,08:00,213,50
Thursday,08:30,213,50
Thursday,09:00,213,50
Thursday,09:30,213,50
Thursday,10:00,213,50
Thursday,10:30,213,50
Thursday,11:00,213,50
Thursday,11:30,213,50
Thursday,12:00,213,50
Thursday,12:30,213,50
Thursday,13:00,213,50
Thursday,13:30,213,50
Thursday,14:00,213,50
Thursday,14:30,213,50
Thursday,15:00,213,50
Thursday,15:30,213,50
Thursday,16:00,213,50
Thursday,16:30,213,50
Thursday,17:00,213,50
Thursday,17:30,213,50
Thursday,18:00,213,50
Thursday,18:30,213,50
Thursday,19:00,213,50
Thursday,19:30,213,50
Thursday,20:00,213,50
Thursday,20:30,213,50
Thursday,21:00,213,50
Thursday,21:30,213,50
Friday,07:00,213,50
Friday,07:30,213,50
Friday,08:00,213,50
Friday,08:30,213,50
Friday,09:00,213,50
Friday,09:30,213,50
Friday,10:00,213,50
Friday,10:30,213,50
Friday,11:00,213,50
Friday,11:30,213,50
Friday,12:00,213,50
Friday,12:30,213,50
Friday,13:00,213,50
Friday,13:30,213,50
Friday,14:00,213,50
Friday,14:30,213,50
Friday,15:00,213,50
Friday,15:30,213,50
Friday,16:00,213,50
Friday,16:30,213,50
Friday,17:00,213,50
Friday,17:30,213,50
Friday,18:00,213,50
Friday,18:30,213,50
Friday,19:00,213,50
Friday,19:30,213,50
Friday,20:00,213,50
Friday,20:30,213,50
Friday,21:00,213,50
Friday,21:30,213,50
Saturday,07:00,213,50
Saturday,07:30,213,50
Saturday,08:00,213,50
Saturday,08:30,213,50
Saturday,09:00,213,50
Saturday,09:30,213,50
Saturday,10:00,213,50
Saturday,10:30,213,50
Saturday,11:00,213,50
Saturday,11:30,213,50
Saturday,12:00,213,50
Saturday,12:30,213,50
Saturday,13:00,213,50
Saturday,13:30,213,50
Saturday,14:00,213,50
Saturday,14:30,213,50
Saturday,15:00,213,50
Saturday,15:30,213,50
Saturday,16:00,213,50
Saturday,16:30,213,50
Saturday,17:00,213,50
Saturday,17:30,213,50
Saturday,18:00,213,50
Saturday,18:30,213,50
Saturday,19:00,213,50
Saturday,19:30,213,50
Saturday,20:00,213,50
Saturday,20:30,213,50
Saturday,21:00,213,50
Saturday,21:30,213,50
Monday,07:00,214,50
Monday,07:30,214,50
Monday,08:00,214,50
Monday,08:30,214,50
Monday,09:00,214,50
Monday,09:30,214,50
Monday,10:00,214,50
Monday,10:30,214,50
Monday,11:00,214,50
Monday,11:30,214,50
Monday,12:00,214,50
Monday,12:30,214,50
Monday,13:00,214,50
Monday,13:30,214,50
Monday,14:00,214,50
Monday,14:30,214,50
Monday,15:00,214,50
Monday,15:30,214,50
Monday,16:00,214,50
Monday,16:30,214,50
Monday,17:00,214,50
Monday,17:30,214,50
Monday,18:00,214,50
Monday,18:30,214,50
Monday,19:00,214,50
Monday,19:30,214,50
Monday,20:00,214,50
Monday,20:30,214,50
Monday,21:00,214,50
Monday,21:30,214,50
Tuesday,07:00,214,50
Tuesday,07:30,214,50
Tuesday,08:00,214,50
Tuesday,08:30,214,50
Tuesday,09:00,214,50
Tuesday,09:30,214,50
Tuesday,10:00,214,50
Tuesday,10:30,214,50
Tuesday,11:00,214,50
Tuesday,11:30,214,50
Tuesday,12:00,214,50
Tuesday,12:30,214,50
Tuesday,13:00,214,50
Tuesday,13:30,214,50
Tuesday,14:00,214,50
Tuesday,14:30,214,50
Tuesday,15:00,214,50
Tuesday,15:30,214,50
Tuesday,16:00,214,50
Tuesday,16:30,214,50
Tuesday,17:00,214,50
Tuesday,17:30,214,50
Tuesday,18:00,214,50
Tuesday,18:30,214,50
Tuesday,19:00,214,50
Tuesday,19:30,214,50
Tuesday,20:00,214,50
Tuesday,20:30,214,50
Tuesday,21:00,214,50
Tuesday,21:30,214,50
Wednesday,07:00,214,50
Wednesday,07:30,214,50
Wednesday,08:00,214,50
Wednesday,08:30,214,50
Wednesday,09:00,214,50
Wednesday,09:30,214,50
Wednesday,10:00,214,50
Wednesday,10:30,214,50
Wednesday,11:00,214,50
Wednesday,11:30,214,50
Wednesday,12:00,214,50
Wednesday,12:30,214,50
Wednesday,13:00,214,50
Wednesday,13:30,214,50
Wednesday,14:00,214,50
Wednesday,14:30,214,50
Wednesday,15:00,214,50
Wednesday,15:30,214,50
Wednesday,16:00,214,50
Wednesday,16:30,214,50
Wednesday,17:00,214,50
Wednesday,17:30,214,50
Wednesday,18:00,214,50
Wednesday,18:30,214,50
Wednesday,19:00,214,50
Wednesday,19:30,214,50
Wednesday,20:00,214,50
Wednesday,20:30,214,50
Wednesday,21:00,214,50
Wednesday,21:30,214,50
Thursday,07:00,214,50
Thursday,07:30,214,50
Thursday,08:00,214,50
Thursday,08:30,214,50
Thursday,09:00,214,50
Thursday,09:30,214,50
Thursday,10:00,214,50
Thursday,10:30,214,50
Thursday,11:00,214,50
Thursday,11:30,214,50
Thursday,12:00,214,50
Thursday,12:30,214,50
Thursday,13:00,214,50
Thursday,13:30,214,50
Thursday,14:00,214,50
Thursday,14:30,214,50
Thursday,15:00,214,50
Thursday,15:30,214,50
Thursday,16:00,214,50
Thursday,16:30,214,50
Thursday,17:00,214,50
Thursday,17:30,214,50
Thursday,18:00,214,50
Thursday,18:30,214,50
Thursday,19:00,214,50
Thursday,19:30,214,50
Thursday,20:00,214,50
Thursday,20:30,214,50
Thursday,21:00,214,50
Thursday,21:30,214,50
Friday,07:00,214,50
Friday,07:30,214,50
Friday,08:00,214,50
Friday,08:30,214,50
Friday,09:00,214,50
Friday,09:30,214,50
Friday,10:00,214,50
Friday,10:30,214,50
Friday,11:00,214,50
Friday,11:30,214,50
Friday,12:00,214,50
Friday,12:30,214,50
Friday,13:00,214,50
Friday,13:30,214,50
Friday,14:00,214,50
Friday,14:30,214,50
Friday,15:00,214,50
Friday,15:30,214,50
Friday,16:00,214,50
Friday,16:30,214,50
Friday,17:00,214,50
Friday,17:30,214,50
Friday,18:00,214,50
Friday,18:30,214,50
Friday,19:00,214,50
Friday,19:30,214,50
Friday,20:00,214,50
Friday,20:30,214,50
Friday,21:00,214,50
Friday,21:30,214,50
Saturday,07:00,214,50
Saturday,07:30,214,50
Saturday,08:00,214,50
Saturday,08:30,214,50
Saturday,09:00,214,50
Saturday,09:30,214,50
Saturday,10:00,214,50
Saturday,10:30,214,50
Saturday,11:00,214,50
Saturday,11:30,214,50
Saturday,12:00,214,50
Saturday,12:30,214,50
Saturday,13:00,214,50
Saturday,13:30,214,50
Saturday,14:00,214,50
Saturday,14:30,214,50
Saturday,15:00,214,50
Saturday,15:30,214,50
Saturday,16:00,214,50
Saturday,16:30,214,50
Saturday,17:00,214,50
Saturday,17:30,214,50
Saturday,18:00,214,50
Saturday,18:30,214,50
Saturday,19:00,214,50
Saturday,19:30,214,50
Saturday,20:00,214,50
Saturday,20:30,214,50
Saturday,21:00,214,50
Saturday,21:30,214,50
Monday,07:00,215,50
Monday,07:30,215,50
Monday,08:00,215,50
Monday,08:30,215,50
Monday,09:00,215,50
Monday,09:30,215,50
Monday,10:00,215,50
Monday,10:30,215,50
Monday,11:00,215,50
Monday,11:30,215,50
Monday,12:00,215,50
Monday,12:30,215,50
Monday,13:00,215,50
Monday,13:30,215,50
Monday,14:00,215,50
Monday,14:30,215,50
Monday,15:00,215,50
Monday,15:30,215,50
Monday,16:00,215,50
Monday,16:30,215,50
Monday,17:00,215,50
Monday,17:30,215,50
Monday,18:00,215,50
Monday,18:30,215,50
Monday,19:00,215,50
Monday,19:30,215,50
Monday,20:00,215,50
Monday,20:30,215,50
Monday,21:00,215,50
Monday,21:30,215,50
Tuesday,07:00,215,50
Tuesday,07:30,215,50
Tuesday,08:00,215,50
Tuesday,08:30,215,50
Tuesday,09:00,215,50
Tuesday,09:30,215,50
Tuesday,10:00,215,50
Tuesday,10:30,215,50
Tuesday,11:00,215,50
Tuesday,11:30,215,50
Tuesday,12:00,215,50
Tuesday,12:30,215,50
Tuesday,13:00,215,50
Tuesday,13:30,215,50
Tuesday,14:00,215,50
Tuesday,14:30,215,50
Tuesday,15:00,215,50
Tuesday,15:30,215,50
Tuesday,16:00,215,50
Tuesday,16:30,215,50
Tuesday,17:00,215,50
Tuesday,17:30,215,50
Tuesday,18:00,215,50
Tuesday,18:30,215,50
Tuesday,19:00,215,50
Tuesday,19:30,215,50
Tuesday,20:00,215,50
Tuesday,20:30,215,50
Tuesday,21:00,215,50
Tuesday,21:30,215,50
Wednesday,07:00,215,50
Wednesday,07:30,215,50
Wednesday,08:00,215,50
Wednesday,08:30,215,50
Wednesday,09:00,215,50
Wednesday,09:30,215,50
Wednesday,10:00,215,50
Wednesday,10:30,215,50
Wednesday,11:00,215,50
Wednesday,11:30,215,50
Wednesday,12:00,215,50
Wednesday,12:30,215,50
Wednesday,13:00,215,50
Wednesday,13:30,215,50
Wednesday,14:00,215,50
Wednesday,14:30,215,50
Wednesday,15:00,215,50
Wednesday,15:30,215,50
Wednesday,16:00,215,50
Wednesday,16:30,215,50
Wednesday,17:00,215,50
Wednesday,17:30,215,50
Wednesday,18:00,215,50
Wednesday,18:30,215,50
Wednesday,19:00,215,50
Wednesday,19:30,215,50
Wednesday,20:00,215,50
Wednesday,20:30,215,50
Wednesday,21:00,215,50
Wednesday,21:30,215,50
Thursday,07:00,215,50
Thursday,07:30,215,50
Thursday,08:00,215,50
Thursday,08:30,215,50
Thursday,09:00,215,50
Thursday,09:30,215,50
Thursday,10:00,215,50
Thursday,10:30,215,50
Thursday,11:00,215,50
Thursday,11:30,215,50
Thursday,12:00,215,50
Thursday,12:30,215,50
Thursday,13:00,215,50
Thursday,13:30,215,50
Thursday,14:00,215,50
Thursday,14:30,215,50
Thursday,15:00,215,50
Thursday,15:30,215,50
Thursday,16:00,215,50
Thursday,16:30,215,50
Thursday,17:00,215,50
Thursday,17:30,215,50
Thursday,18:00,215,50
Thursday,18:30,215,50
Thursday,19:00,215,50
Thursday,19:30,215,50
Thursday,20:00,215,50
Thursday,20:30,215,50
Thursday,21:00,215,50
Thursday,21:30,215,50
Friday,07:00,215,50
Friday,07:30,215,50
Friday,08:00,215,50
Friday,08:30,215,50
Friday,09:00,215,50
Friday,09:30,215,50
Friday,10:00,215,50
Friday,10:30,215,50
Friday,11:00,215,50
Friday,11:30,215,50
Friday,12:00,215,50
Friday,12:30,215,50
Friday,13:00,215,50
Friday,13:30,215,50
Friday,14:00,215,50
Friday,14:30,215,50
Friday,15:00,215,50
Friday,15:30,215,50
Friday,16:00,215,50
Friday,16:30,215,50
Friday,17:00,215,50
Friday,17:30,215,50
Friday,18:00,215,50
Friday,18:30,215,50
Friday,19:00,215,50
